player_id,player_name,bat_style,bowl_style,field_pos,player_full_name,player_name2,player_image
6033,GD Phillips,Right hand Bat,Right arm Offbreak,Wicketkeeper,Glenn Dominic Phillips,Glenn Dominic,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/GD%20Phillips.png
181,RR Pant,Left hand Bat, ,Wicketkeeper,Rishabh Rajendra Pant,Rishabh Rajendra,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Rishabh%20Pant.png
15829,AUK Pathan,Right hand Bat,Right arm Medium, ,Asad Ullah Khan Pathan,Asad Ullah,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AUK%20Pathan.png
5562,Jalaj S Saxena,Right hand Bat,"Right arm Offbreak, Legbreak Googly", ,Jalaj Sahai Saxena,Jalaj Sahai,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Jalaj%20S%20Saxena.png
3230,R Parag,Right hand Bat,Legbreak, ,Riyan Parag,Riyan Parag,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/R%20Parag.png
183,CR Brathwaite,Right hand Bat,Right arm Fast medium, ,Carlos Ricardo Brathwaite,Carlos Ricardo,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/CR%20Brathwaite.png
4406,AT Carey,Left hand Bat, ,Wicketkeeper,Alex Tyson Carey,Alex Tyson,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AT%20Carey.png
11967,DS Lehmann,Left hand Bat,Slow Left arm Orthodox, ,Darren Scott Lehmann,Darren Scott,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DS%20Lehmann.png
7134,SS Prabhudessai,Right hand Bat,Right arm Medium, ,Suyash S Prabhudessai,Suyash S,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SS%20Prabhudessai.png
10939,N Thushara,Right hand Bat,Right arm Medium fast,,Nuwan Thushara,Nuwan Thushara,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/N%20Thushara.png
11068,LB Williams,Left hand Bat,Right arm Medium fast,,Lizaad Buyron Williams,Lizaad Buyron,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/LB%20Williams.png
10163,Naman Dhir,Right hand Bat,Right arm Offbreak,,Naman Dhir,Naman Dhir,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Naman%20Dhir.png
11376,Gulbadin Naib,Right hand Bat,Right arm Medium fast,,Gulbadin Naib,Gulbadin Naib,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Gulbadin%20Naib.png
11781,Aniket Verma,Right hand Bat,Right arm Medium fast,,Aniket Verma,Aniket Verma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Aniket%20Verma.png
10690,Tanush Kotian,Right hand Bat,Right arm Offbreak,,Tanush Kotian,Tanush Kotian,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Tanush%20Kotian.png
11847,Priyansh Arya,Left hand Bat,Right arm Offbreak,,Priyansh Arya,Priyansh Arya,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Priyansh%20Arya.png
11854,Suryansh Shedge,Right hand Bat,Right arm Medium fast,,Suryansh Shedge,Suryansh Shedge,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Suryansh%20Shedge.png
10078,SD Hope,Right hand Bat,,Wicketkeeper,Shai Diego Hope,Shai Diego,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SD%20Hope.png
10160,L Wood,Left hand Bat,Left arm Fast medium,,Luke Wood,Luke Wood,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/L%20Wood.png
10168,G Coetzee,Right hand Bat,Right arm Fast,,Gerald Coetzee,Gerald Coetzee,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/G%20Coetzee.png
10604,KA Maharaj,Right hand Bat,Slow Left arm Orthodox,,Keshav Athmanand Maharaj,Keshav Athmanand,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KA%20Maharaj.png
10630,WG Jacks,Right hand Bat,Right arm Offbreak,,William George Jacks,William George,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/WG%20Jacks.png
10667,J Fraser-McGurk,Right hand Bat,Legbreak Googly,,Jake Fraser-McGurk,Jake Fraser,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/J%20Fraser-McGurk.png
11805,R Minz,Left hand Bat,,Slow Left arm Orthodox,Robin Minz,Robin Minz,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/R%20Minz.png
10382,SB Dubey,Left hand Bat,Right arm Offbreak,,Shubham Badriprasad Dubey,Shubham Badriprasad,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SB%20Dubey.png
10710,S Joseph,Left hand Bat,Right arm Fast,,Shamar Joseph,Shamar Joseph,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/S%20Joseph.png
11389,D Ferreira,Right hand Bat,Right arm Offbreak,Wicketkeeper,Donovan Ferreira,Donovan Ferreira,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/D%20Ferreira.png
11416,V Viyaskanth,Right hand Bat,Legbreak,,Vijayakanth Viyaskanth,Vijayakanth Viyaskanth,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/V%20Viyaskanth.png
11799,V Puthur,Right hand Bat,Left arm Wrist spin,,Vignesh Puthur,Vignesh Puthur,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/V%20Puthur.png
11801,RD Rickelton,Left hand Bat,,Wicketkeeper,Ryan Rickelton,Ryan Rickelton,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RD%20Rickelton.png
11843,V Nigam,Right hand Bat,Legbreak,,Vipraj Nigam,Vipraj Nigam,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/V%20Nigam.png
8805,Arjun Tendulkar,Left hand Bat,Left arm Medium fast, ,Arjun Sachin Tendulkar,Arjun Sachin,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Arjun%20Tendulkar.png
360,SN Thakur,Right hand Bat,Right arm Medium, ,Shardul Narendra Thakur,Shardul Narendra,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SN%20Thakur.png
36966,P Suyal,Right hand Bat,Left arm Medium, ,Pawan Shakland Suyal,Pawan Shakland,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/P%20Suyal.png
15108,MB Parmar,Right hand Bat,Right arm Offbreak, ,Mohnish Bipinbhai Parmar,Mohnish Bipinbhai,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MB%20Parmar.png
6694,R Powell,Right hand Bat,Right arm Medium fast, ,Rovman Powell,Rovman Powell,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/R%20Powell.png
35364,AP Majumdar,Right hand Bat,Legbreak Googly, ,Anustup Prabir Majumdar,Anustup Prabir,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AP%20Majumdar.png
33919,Anand Rajan,Right hand Bat,Right arm Medium, ,Anand Rajan,Anand Rajan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Anand%20Rajan.png
2824,GC Viljoen,Right hand Bat,Right arm Fast, ,GC Viljoen,GC Viljoen,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/GC%20Viljoen.png
8773,Atharva Taide,Left hand Bat,Slow Left arm Orthodox, ,Atharva Taide,Atharva Taide,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Atharva%20Taide.png
12065,Shoaib Malik,Right hand Bat,Right arm Offbreak, ,Shoaib Malik,Shoaib Malik,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shoaib%20Malik.png
12070,Mohammad Asif,Left hand Bat,Right arm Fast medium, ,Mohammad Asif,Mohammad Asif,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mohammad%20Asif.png
23,PA Patel,Left hand Bat,Right arm Offbreak,Wicketkeeper,Parthiv Ajay Patel,Parthiv Ajay,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/PA%20Patel.png
8809,Noor Ahmad,Right hand Bat,Left arm Wrist spin, ,Noor Ahmad Lakanwal,Noor Ahmad,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Noor%20Ahmad.png
6310,TL Seifert,Right hand Bat, ,Wicketkeeper,Tim Louis Seifert,Tim Louis,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/TL%20Seifert.png
38229,Shivam Sharma,Right hand Bat,Right arm Offbreak, ,Shivam Sharma,Shivam Sharma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shivam%20Sharma.png
5349,RM Patidar,Right hand Bat,Right arm Offbreak, ,Rajat Manohar Patidar,Rajat Manohar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RM%20Patidar.png
12669,LA Pomersbach,Left hand Bat,Right arm Offbreak, ,Luke Anthony Pomersbach,Luke Anthony,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/LA%20Pomersbach.png
39089,RG More,Right hand Bat,Right arm Medium, ,Ronit Gajanan More,Ronit Gajanan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RG%20More.png
7652,Simarjeet Singh,Right hand Bat,Right arm Medium fast, ,Simarjeet Singh,Simarjeet Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Simarjeet%20Singh.png
2227,MM Ali,Left hand Bat,Right arm Offbreak, ,Moeen Munir Ali,Moeen Munir,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MM%20Ali.png
12364,DB Ravi Teja,Right hand Bat,Legbreak Googly, ,Dwaraka Bhamidipati Ravi Teja,Dwaraka Bhamidipati,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DB%20Ravi%20Teja.png
491,Mohammad Nabi,Right hand Bat,Right arm Offbreak, ,Mohammad Nabi,Mohammad Nabi,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mohammad%20Nabi.png
569,JP Faulkner,Right hand Bat,Left arm Fast medium, ,James Peter Faulkner,James Peter,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JP%20Faulkner.png
241,VR Aaron,Right hand Bat,Right arm Fast, ,Varun Raymond Aaron,Varun Raymond,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/VR%20Aaron.png
15368,B Sumanth,Right hand Bat,Right arm Medium fast, ,Bodapati Apparao Sumanth,Bodapati Apparao,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/B%20Sumanth.png
8005,PH Solanki,Right hand Bat,Legbreak, ,Prashant Hitesh Solanki,Prashant Hitesh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/PH%20Solanki.png
5686,KW Richardson,Right hand Bat,Right arm Fast medium, ,Kane William Richardson,Kane William,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KW%20Richardson.png
35,MA Agarwal,Right hand Bat,Right arm Offbreak, ,Mayank Anurag Agarwal,Mayank Anurag,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MA%20Agarwal.png
9,TS Mills,Right hand Bat,Left arm Fast, ,Tymal Solomon Mills,Tymal Solomon,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/TS%20Mills.png
9508,JE Root,Right hand Bat,"Right arm Offbreak, Legbreak", ,Joseph Edward Root,Joseph Edward,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JE%20Root.png
2662,KK Ahmed,Right hand Bat,Left arm Medium, ,Khaleel Khursheed Ahmed,Khaleel Khursheed,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KK%20Ahmed.png
15846,DJ Jacobs,Right hand Bat,Right arm Medium,Wicketkeeper,David Johan Jacobs,David Johan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DJ%20Jacobs.png
61,SA Yadav,Right hand Bat,"Right arm Medium, Right arm Offbreak", ,Suryakumar Ashok Yadav,Suryakumar Ashok,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SA%20Yadav.png
2700,SO Hetmyer,Left hand Bat, , ,Shimron Odilon Hetmyer,Shimron Odilon,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SO%20Hetmyer.png
36069,BMAJ Mendis,Left hand Bat,Legbreak, ,Balapuwaduge Manukulasuriya Amith Jeevan Mendis,Balapuwaduge Manukulasuriya,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/BMAJ%20Mendis.png
41723,PWA Mulder,Right hand Bat,Right arm Medium,,Wiaan Mulder,Wiaan Mulder,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/PWA%20Mulder.png
41726,Zeeshan Ansari,Right hand Bat,Legbreak Googly,,Zeeshan Ansari,Zeeshan Ansari,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Zeeshan%20Ansari.png
41758,J Overton,Right hand Bat,Right arm Fast,,Jamie Overton,Jamie Overton,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/J%20Overton.png
41785,Ashwani Kumar,Left hand Bat,Left arm Medium,,Ashwani Kumar,Ashwani Kumar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ashwani%20Kumar.png
41851,PHKD Mendis,Left hand Bat,"Right arm Offbreak, Slow Left arm Orthodox",,Kamindu Mendis,Kamindu Mendis,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/PHKD%20Mendis.png
42116,Himmat Singh,Right hand Bat,Right arm Offbreak,,Himmat Singh,Himmat Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Himmat%20Singh.png
42133,E Malinga,Left hand Bat,Right arm Fast medium,,Kiribathgala Kankanamalage Eshan Malinga Dharmasena,Kiribathgala Kankanamalage,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/E%20Malinga.png
42206,SK Rasheed,Right hand Bat,Legbreak,,Shaik Rasheed,Shaik Rasheed,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SK%20Rasheed.png
42220,JP Inglis,Right hand Bat,,Wicketkeeper,Joshua Patrick Inglis,Joshua Patrick,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JP%20Inglis.png
42226,XC Bartlett,Right hand Bat,Right arm Fast medium,,Xavier Colin Bartlett,Xavier Colin,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/XC%20Bartlett.png
43253,C Bosch,Right hand Bat,Right arm Fast medium,,Corbin Bosch,Corbin Bosch,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/C%20Bosch.png
43282,JG Bethell,Left hand Bat,Slow Left arm Orthodox,,Jacob Graham Bethell,Jacob Graham,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JG%20Bethell.png
43300,Karim Janat,Right hand Bat,Right arm Medium,,Karim Janat,Karim Janat,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Karim%20Janat.png
43451,KS Rathore,Left hand Bat,,Wicketkeeper,Kunal Singh Rathore,Kunal Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KS%20Rathore.png
43548,Urvil Patel,Right hand Bat,,Wicketkeeper,Urvil Mukesh Patel,Urvil Mukesh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Urvil%20Patel.png
43574,M Tiwari,Right hand Bat,Right arm Medium fast,,Madhav Tiwari,Madhav Tiwari,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/M%20Tiwari.png
43582,MJ Owen,Right hand Bat,,Right arm Medium,Mitchell J Owen,Mitchell J,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MJ%20Owen.png
43638,W O'Rourke,Right hand Bat,Right arm Fast,Right arm Fast,William Peter O'Rourke,William Peter,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/W%20O'Rourke.png
43649,Harsh Dubey,Left hand Bat,Slow Left arm Orthodox,,Harsh Surendra Dubey,Harsh Surendra,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Harsh%20Dubey.png
43820,MP Breetzke,Right hand Bat,,Wicketkeeper,Matthew Paul Breetzke,Matthew Paul,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MP%20Breetzke.png
43849,Musheer Khan,Right hand Bat,Slow Left arm Orthodox,,Musheer Khan,Musheer Khan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Musheer%20Khan.png
43881,BKG Mendis,Right hand Bat,Legbreak,,Kusal Mendis,Kusal Mendis,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/BKG%20Mendis.png
43954,Sediqullah Atal,Left hand Bat,,,Sediqullah Atal,Sediqullah Atal,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Sediqullah%20Atal.png
3388,Arshdeep Singh,Left hand Bat,Left arm Medium fast, ,Arshdeep Singh,Arshdeep Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Arshdeep%20Singh.png
34356,DAJ Bracewell,Right hand Bat,Right arm Fast medium, ,Douglas Andrew John Bracewell,Douglas Andrew,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DAJ%20Bracewell.png
1970,AD Hales,Right hand Bat,Right arm Medium,Occasional Wicketkeeper,Alexander Daniel Hales,Alexander Daniel,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AD%20Hales.png
161,DT Christian,Right hand Bat,Right arm Fast medium, ,Daniel Trevor Christian,Daniel Trevor,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DT%20Christian.png
12414,YV Takawale,Right hand Bat, ,Wicketkeeper,Yogesh Vijay Takawale,Yogesh Vijay,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/YV%20Takawale.png
62,CR Woakes,Right hand Bat,Right arm Fast medium, ,Christopher Roger Woakes,Christopher Roger,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/CR%20Woakes.png
77,T Natarajan,Left hand Bat,Left arm Medium, ,Thangarasu Natarajan,Thangarasu Natarajan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/T%20Natarajan.png
5354,KA Jamieson,Right hand Bat,Right arm Fast medium, ,Kyle Alex Jamieson,Kyle Alex,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KA%20Jamieson.png
13231,KP Pietersen,Right hand Bat,Right arm Offbreak, ,Kevin Peter Pietersen,Kevin Peter,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KP%20Pietersen.png
11948,Joginder Sharma,Right hand Bat,Right arm Fast medium, ,Joginder Sharma,Joginder Sharma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Joginder%20Sharma.png
13220,T Henderson,Right hand Bat,Right arm Fast medium, ,Tyron Henderson,Tyron Henderson,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/T%20Henderson.png
15837,UBT Chand,Right hand Bat,Right arm Offbreak, ,Unmukt Bharat Thakur Chand,Unmukt Bharat,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/UBT%20Chand.png
12008,Y Venugopal Rao,Right hand Bat,Right arm Offbreak, ,Yalaka Venugopal Rao,Yalaka Venugopal,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Y%20Venugopal%20Rao.png
471,NM Coulter-Nile,Right hand Bat,Right arm Fast, ,Nathan Mitchell Coulter-Nile,Nathan Mitchell,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/NM%20Coulter-Nile.png
34706,T Mishra,Right hand Bat,Right arm Fast medium, ,Tanmay Mishra,Tanmay Mishra,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/T%20Mishra.png
14481,AG Murtaza,Left hand Bat,Slow Left arm Orthodox, ,Ali Ghulam Murtaza,Ali Ghulam,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AG%20Murtaza.png
3718,S Sandeep Warrier,Right hand Bat,Right arm Medium, ,Sankarankutty Sandeep Warrier,Sankarankutty Sandeep,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/S%20Sandeep%20Warrier.png
8626,WD Parnell,Left hand Bat,Left arm Medium fast, ,Wayne Dillon Parnell,Wayne Dillon,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/WD%20Parnell.png
546,Gurkeerat Singh,Right hand Bat,Right arm Offbreak, ,Gurkeerat Rupinder Singh,Gurkeerat Rupinder,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Gurkeerat%20Singh.png
14961,KB Arun Karthik,Right hand Bat,Legbreak Googly,Occasional Wicketkeeper,Konda Bhaskir Arun Karthik,Konda Bhaskir,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KB%20Arun%20Karthik.png
12046,Pankaj Singh,Right hand Bat,Right arm Medium fast, ,Pankaj Singh,Pankaj Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Pankaj%20Singh.png
245,AB de Villiers,Right hand Bat,Right arm Medium,Wicketkeeper,Abraham Benjamin de Villiers,Abraham Benjamin,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AB%20de%20Villiers.png
4771,CJ Green,Right hand Bat,Right arm Offbreak, ,Christopher James Green,Christopher James,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/CJ%20Green.png
48,AJ Finch,Right hand Bat,Slow Left arm Orthodox, ,Aaron James Finch,Aaron James,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AJ%20Finch.png
9069,D Wiese,Right hand Bat,Right arm Medium fast, ,David Wiese,David Wiese,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/D%20Wiese.png
4023,JL Pattinson,Left hand Bat,Right arm Fast medium, ,James Lee Pattinson,James Lee,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JL%20Pattinson.png
11935,MV Boucher,Right hand Bat,Right arm Medium,Wicketkeeper,Mark Verdon Boucher,Mark Verdon,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MV%20Boucher.png
34171,RW Price,Right hand Bat,Slow Left arm Orthodox, ,Raymond William Price,Raymond William,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RW%20Price.png
13026,A Mukund,Left hand Bat,Legbreak Googly, ,Abhinav Mukund,Abhinav Mukund,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/A%20Mukund.png
6717,OF Smith,Right hand Bat,Right arm Fast medium, ,Odean Fabian Smith,Odean Fabian,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/OF%20Smith.png
767,Anureet Singh,Right hand Bat,Right arm Medium, ,Kathuria Anureet Singh,Kathuria Anureet,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Anureet%20Singh.png
35146,BB Samantray,Right hand Bat,Right arm Medium, ,Biplab Bipin Samantray,Biplab Bipin,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/BB%20Samantray.png
39661,GS Sandhu,Left hand Bat,Right arm Fast medium, ,Gurinder Singh Sandhu,Gurinder Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/GS%20Sandhu.png
1452,B Laughlin,Right hand Bat,Right arm Fast medium, ,Ben Laughlin,Ben Laughlin,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/B%20Laughlin.png
14520,RS Gavaskar,Left hand Bat,Slow Left arm Orthodox, ,Rohan Sunil Gavaskar,Rohan Sunil,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RS%20Gavaskar.png
2703,Navdeep Saini,Right hand Bat,Right arm Fast,,Navdeep Saini,Navdeep Saini,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Navdeep%20Saini.png
10152,Azmatullah Omarzai,Right hand Bat,Right arm Medium fast,,Azmatullah Omarzai,Azmatullah Omarzai,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Azmatullah%20Omarzai.png
10528,Kumar Kushagra,Right hand Bat,,Wicketkeeper,Kumar Kushagra,Kumar Kushagra,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Kumar%20Kushagra.png
11640,Shivam Singh,Right hand Bat,Right arm Offbreak,,Shivam Singh,Shivam Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shivam%20Singh.png
10456,Ashutosh Sharma,Right hand Bat,,,Ashutosh Sharma,Ashutosh Sharma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ashutosh%20Sharma.png
10302,MP Yadav,Right hand Bat,Right arm Fast,,Mayank Yadav,Mayank Yadav,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MP%20Yadav.png
